platform,source_url,source_kind,language,review_date,rating,review_id,bath_area_tags,signal_tags,caution_tags,onsen_related,short_paraphrase,original_keywords,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-11-10,9.2,893263821,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-11-04,8.0,888987129,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-10-30,7.2,886459112,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-10-20,10.0,884472705,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-09-23,7.6,870288188,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-09-17,8.0,867257834,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-09-06,10.0,851616209,room_open_air_bath,room_bath_hot_spring,temperature,True,"Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락, 온도 조절 언급이 확인됨.",노천탕/露天;온도/湯加減,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-07-28,3.2,838690205,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-07-14,8.8,830577393,room_open_air_bath,room_bath_hot_spring,temperature,True,"Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락, 온도 조절 언급이 확인됨.",노천탕/露天;온도/湯加減,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-07-06,10.0,829969689,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-07-03,9.6,827916187,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-06-10,7.2,816293482,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-06-04,10.0,815827114,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-06-02,8.0,813539523,room_bath;room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天;내탕/内湯,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-05-30,7.6,811452136,room_open_air_bath,booking_confusion;room_bath_hot_spring,booking_access,True,"Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락, 위치·예약·송영 주의이 확인됨.",노천탕/露天;온천/温泉;예약/거리/송영,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-05-22,8.0,809867038,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-05-17,10.0,805957489,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-05-03,7.2,801215201,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-04-29,10.0,798317005,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-04-25,9.2,794630464,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-04-18,8.8,794710110,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-04-05,9.6,791045883,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-03-23,4.0,782414155,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-03-19,10.0,782114055,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-03-18,9.2,782045302,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-02-23,4.0,776375063,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-01-19,9.2,762304563,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-01-16,8.8,762651356,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2024-01-12,7.2,761611243,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2023-11-03,6.0,734983292,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2023-10-26,9.2,732358143,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2023-10-03,6.0,722007184,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2023-09-22,10.0,716687641,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2023-09-21,9.2,716192845,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2023-08-10,9.6,689909214,room_open_air_bath,room_bath_hot_spring,temperature,True,"Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락, 온도 조절 언급이 확인됨.",노천탕/露天;온도/湯加減,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2023-06-18,9.6,660172150,room_open_air_bath,booking_confusion;room_bath_hot_spring,booking_access,True,"Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락, 위치·예약·송영 주의이 확인됨.",노천탕/露天;온천/温泉;예약/거리/송영,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2020-04-13,7.6,260896095,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天;온천/温泉,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2020-03-07,9.2,258001053,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2020-02-16,8.8,255858721,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2020-02-06,10.0,255332907,room_open_air_bath,room_bath_hot_spring,temperature,True,"Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락, 온도 조절 언급이 확인됨.",노천탕/露天;온도/湯加減,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2020-02-05,6.8,255296912,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-11-20,8.8,246214099,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-10-12,7.6,239806029,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-09-30,8.4,238483572,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-09-21,9.2,237457562,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-09-20,10.0,237279757,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-09-02,9.2,235065115,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-08-25,9.2,234102909,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-07-18,10.0,229012275,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-05-31,10.0,221647314,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-05-22,10.0,219103207,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-05-06,9.6,212766722,room_open_air_bath,room_bath_hot_spring,temperature,True,"Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락, 온도 조절 언급이 확인됨.",노천탕/露天;온도/湯加減,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-04-29,7.2,212618607,room_open_air_bath,room_bath_hot_spring,temperature,True,"Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락, 온도 조절 언급이 확인됨.",노천탕/露天;온도/湯加減,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-04-24,8.4,212537887,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天;온천/温泉,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-04-17,8.8,212384156,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-04-11,9.2,212193440,room_open_air_bath,room_bath_hot_spring,temperature,True,"Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락, 온도 조절 언급이 확인됨.",노천탕/露天;온도/湯加減,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-03-12,9.6,206955184,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-02-22,9.2,203467043,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天;온천/温泉,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-01-27,9.2,199486245,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2019-01-22,8.8,198814602,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2018-12-10,9.2,188090741,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2018-11-06,10.0,181633940,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2018-10-03,8.0,175393283,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2018-09-10,7.6,171126322,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2018-08-15,8.8,167032131,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2018-08-02,9.2,166165658,room_open_air_bath,room_bath_hot_spring,temperature,True,"Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락, 온도 조절 언급이 확인됨.",노천탕/露天;온도/湯加減,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2018-06-27,10.0,165402305,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2018-06-03,8.4,162255343,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2018-05-18,9.2,159054405,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2018-04-03,10.0,149671435,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2018-02-27,9.6,141170308,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2017-12-04,8.8,123335881,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2017-11-08,7.6,121730685,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2017-10-03,8.0,120218083,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
Agoda,https://www.agoda.com/ko-kr/oyado-kaikatei-ryokan/reviews/yufu-jp.html,agoda_api_direct,en/zh/other,2017-10-03,9.6,120212256,room_open_air_bath,room_bath_hot_spring,,True,Agoda en/zh/other 표본: 객실 내탕/노천탕 이용 맥락이 확인됨.,노천탕/露天,positive,rating_positive_signal,medium,issue_caution_calibration_needed
